prevalence,brier_null,auroc_raw_mean,auroc_raw_ci_lower,auroc_raw_ci_upper,auprc_raw_mean,auprc_raw_ci_lower,auprc_raw_ci_upper,brier_raw_mean,brier_raw_ci_lower,brier_raw_ci_upper,bss_raw_mean,bss_raw_ci_lower,bss_raw_ci_upper,intercept_raw_mean,intercept_raw_ci_lower,intercept_raw_ci_upper,slope_raw_mean,slope_raw_ci_lower,slope_raw_ci_upper,architecture,loss_type,target,stratum,n_images,n_patients,seeds_used,auroc_corr_mean,brier_corr_mean,brier_corr_ci_lower,brier_corr_ci_upper,bss_corr_mean,bss_corr_ci_lower,bss_corr_ci_upper,intercept_corr_mean,intercept_corr_ci_lower,intercept_corr_ci_upper,slope_corr_mean,slope_corr_ci_lower,slope_corr_ci_upper,delta_brier_mean,delta_brier_ci_lower,delta_brier_ci_upper
0.17234468937875752,0.14264199742169711,0.6704368018499227,0.6040859701194149,0.7307640978340799,0.3141159243208024,0.24801546859478094,0.383969988623983,0.156638332467741,0.1291484616866431,0.18394393765943495,-0.09812211900444774,-0.2895496486608749,0.0945972152588598,-1.0418928250870336,-1.2953699443455764,-0.8120928132305084,0.452769789371805,0.25218306938586155,0.6672259219365768,resnet50,unweighted_bce,Cardiomegaly,pa_view,998,203,42-123-2026,,,,,,,,,,,,,,,,
0.12925851703406813,0.11255075280822165,0.5852560791048628,0.5131011277217308,0.6447727716009855,0.17952050933925162,0.11189733831140368,0.25145152575385943,0.12430759284233422,0.09470433589992835,0.1570622426001857,-0.10445811992164458,-0.39547927207389183,0.1585632833456236,-0.6008336895653931,-1.9854253475347494,0.5236917852312374,0.29512596253745565,0.021048879388399028,0.5337252126063584,resnet50,unweighted_bce,Pneumonia,pa_view,998,203,42-123-2026,,,,,,,,,,,,,,,,
0.08917835671342686,0.08122557740731966,0.6476929551307892,0.588822813222013,0.7129453996751616,0.13983105606651128,0.09917440440876776,0.18496237447315228,0.08816719073345139,0.06168631361022595,0.11402828963265053,-0.08546092927504607,-0.40384707960690785,0.24055555430662814,0.17449300634467105,-0.7855309622921429,1.2721060839423202,0.4166852363840973,0.24420211051992394,0.6249187772045913,resnet50,unweighted_bce,Edema,pa_view,998,203,42-123-2026,,,,,,,,,,,,,,,,
0.3217749044960329,0.21823581533260178,0.619610228678038,0.5895839298291219,0.6509019829807449,0.461578967889954,0.40646314013957335,0.5160046166430923,0.266730627307966,0.2538632839355386,0.2793857549781639,-0.22221289343115272,-0.2802012105683329,-0.16325216165201328,-0.7912357645337496,-0.9811296395449889,-0.6003301272152545,0.34656426841686666,0.2635471061681953,0.43015351171873295,resnet50,weighted_bce,Pleural Effusion,all_frontal,3403,289,42-123-2026,0.6217682498430538,0.25549506439162567,0.22579535341049672,0.28720099293164847,-0.17072930491376492,-0.31601218843909956,-0.0346393100801252,0.16874641900387657,-0.11293250659317577,0.4335950049443151,0.33701771509249967,0.255864478989681,0.41875378856049955,-0.011235562916340291,-0.04407852115206227,0.02052441242565271
0.26329709080223335,0.19397173277731383,0.5219946682276071,0.49023120108403523,0.5528780585626806,0.2851771353519606,0.24936486274402353,0.3225339008277179,0.28232699703269937,0.26600568889566256,0.2994027033034085,-0.45550587701776296,-0.5435378084039341,-0.3713631624925791,-1.009161526600253,-1.1754121692941173,-0.8556352960777257,0.04634501589358343,-0.019837955927329672,0.11611982885631977,resnet50,weighted_bce,Cardiomegaly,all_frontal,3403,289,42-123-2026,0.5292269996385188,0.2213897735703164,0.19790751676466276,0.24352081666835906,-0.14135070301444075,-0.2554448691136315,-0.020290502801597943,-0.8843697897695822,-1.1077099820136422,-0.6626308983766969,0.05944225876032755,-0.006172154559007783,0.12681412255330549,-0.06093722346238294,-0.08085758232119573,-0.04082027212095351
0.1004995592124596,0.09039939781056093,0.5899673893399875,0.5479231351981083,0.632720572754902,0.15259951178026415,0.11214499851535181,0.20244815574601077,0.11335322716520468,0.10084778910552063,0.12667349914600007,-0.2539157329647848,-0.4012648558948853,-0.11558031964831371,-1.8426356595764093,-2.147783803912775,-1.5499504646715947,0.16720791350003583,0.07371941945473033,0.2638758143808512,resnet50,weighted_bce,Pneumonia,all_frontal,3403,289,42-123-2026,0.5888483618000233,0.09810420266551266,0.08299175730221141,0.11453377166293455,-0.08523070995558797,-0.26697494050733717,0.08194347183454494,-1.2554040031879585,-1.8504954958956399,-0.6607686271452188,0.15904754822621625,0.07473497397147615,0.2506182555928404,-0.015249024499692013,-0.025115472300606217,-0.006048917319008938
0.21334116955627389,0.16782671492863507,0.5692539285543389,0.5349826871545624,0.6014839589450682,0.2565032575301982,0.21525163368788358,0.30036612571680177,0.19324865514849893,0.1685039910546671,0.2206641314652514,-0.15147731534085024,-0.31483316919528803,-0.004035568034088074,-0.9904829473139876,-1.2520383429882729,-0.7239962078654312,0.09287924806649628,0.04268828651797386,0.14311892356861902,resnet50,weighted_bce,Edema,all_frontal,3403,289,42-123-2026,0.567226052170724,0.21350309289093358,0.1828475394567875,0.24740599196073543,-0.2721639280237443,-0.47417526504013285,-0.0895019874192242,-0.40101565188121063,-0.9241647655149323,0.1467930097765357,0.09008862409392372,0.040264337070804866,0.1376268933206811,0.020254437742434652,0.010314176912800673,0.030276319327321055
0.358004158004158,0.2298371808558919,0.6030817164779053,0.5689148708745622,0.6351656366983377,0.44824780036456413,0.3897959941743678,0.5065474699390401,0.2548693178815583,0.24207924794291738,0.2679590762609595,-0.10891247853131983,-0.1658647885564262,-0.05326408478139697,-0.5262225115059053,-0.7169101052047673,-0.3425857553141444,0.30656623992226084,0.20860900526387963,0.40394945436660606,resnet50,weighted_bce,Pleural Effusion,ap_view,2405,269,42-123-2026,0.6057990412981187,0.30539100642054295,0.2686986644826826,0.3409821546397505,-0.3287276030940503,-0.48358134819599385,-0.16908266748693238,0.32363636892935715,-0.006326067804625783,0.6574066569201694,0.29847059250091224,0.20468532799818512,0.3905935916791891,0.050521688538984685,0.01650169147325347,0.0842518551200724
0.30103950103950106,0.2104147198533893,0.5495784269686967,0.5153324081324487,0.5834091442503123,0.33436860694390247,0.28813536027918646,0.3790380338607375,0.24890694040439867,0.2330717853082883,0.26473870381744247,-0.1829350179389998,-0.258175777825356,-0.10767813901368571,-0.7605029800710728,-0.9458473402867469,-0.582456368524537,0.10626747992085385,0.01759924051547383,0.19158998299362226,resnet50,weighted_bce,Cardiomegaly,ap_view,2405,269,42-123-2026,0.5518402179989182,0.25359207875887063,0.22526614797234057,0.28233027461404125,-0.20520122801088259,-0.34178005612326257,-0.07058169756041448,-0.5490855006594701,-0.8238672928055993,-0.27526544762212424,0.10621650991156727,0.028178475493559688,0.1811772802936815,0.004685138354471934,-0.014557278899029665,0.024429868590831634
0.08856548856548857,0.0807216428006449,0.5467619537364649,0.5053960696179837,0.5886273536905714,0.10963009948461779,0.08272590920077641,0.13990419609036456,0.089643690332407,0.07791314098063032,0.10177778868572727,-0.11052856733598135,-0.2608488275825101,0.03479242644938008,-2.109996324088472,-2.413295919819137,-1.817813327319759,0.07901892216895562,-0.0063703102669203275,0.1740816940193437,resnet50,weighted_bce,Pneumonia,ap_view,2405,269,42-123-2026,0.545528294119889,0.0877569970383359,0.07370654244935376,0.10333521813672975,-0.08715573659800196,-0.28014265507371694,0.0869048263625661,-1.8133480981702061,-2.373745359430809,-1.233824902277942,0.0780923719897056,-0.00448977442696939,0.1685016993926267,-0.0018866932940711045,-0.006346940100514991,0.002414886662950658
0.2648648648648649,0.19471146822498175,0.5895577704608442,0.5550215492487408,0.6223772486753485,0.3312005403148743,0.28068207202890844,0.38707124585690905,0.23001475111011077,0.1978025772205188,0.26152999674646626,-0.1813107528126563,-0.3431668875521921,-0.015875330938213507,-0.5562082430506645,-0.8504585570147745,-0.2583061770007404,0.12520514400373514,0.07468842940556028,0.17451307572644123,resnet50,weighted_bce,Edema,ap_view,2405,269,42-123-2026,0.5883729844911936,0.263565615530034,0.22232787724170344,0.30519331701670227,-0.35362142729823126,-0.567413156497094,-0.14183247277870634,0.2968699949835379,-0.2901373872060384,0.8920293202340177,0.12712776934680792,0.07179696054421998,0.1801717529385101,0.0335508644199232,0.023358907826928926,0.04466695752734845
0.23446893787575152,0.17949325504716848,0.8190380165435663,0.7763217128342845,0.860808934548312,0.6217163617362651,0.5363148121169259,0.7033509270260633,0.29454017368977214,0.26376826076423127,0.32354177901392905,-0.6409539935769221,-0.8025288968596981,-0.4695162817951928,-2.328167727671304,-2.834718035918747,-1.8860247275026718,1.0295083443083917,0.8314684566135198,1.2650811051868172,resnet50,weighted_bce,Pleural Effusion,pa_view,998,203,42-123-2026,0.8206340430438904,0.13626728439398164,0.10681168865901819,0.16881961652871716,0.2408222562002547,0.05946540172579985,0.40492644901364405,0.5581513099010106,0.2209890027697845,0.9290661511826542,1.0257353691333877,0.8178710561090676,1.2646899207449078,-0.15827288929579053,-0.20431745086240954,-0.11218249088590605
0.17234468937875752,0.14264199742169711,0.6737222098159454,0.6047737523676198,0.7339549520049915,0.29860117099575756,0.2325597154623983,0.3716893996452536,0.36222075668337567,0.3250992298960363,0.395877456872818,-1.5393696332822009,-1.7753218829547988,-1.2791270156918442,-2.081679118631071,-2.4887746672218944,-1.680223275318939,0.6028844058559637,0.3536743736959766,0.8493677921577398,resnet50,weighted_bce,Cardiomegaly,pa_view,998,203,42-123-2026,0.6868811915064205,0.14142907926220016,0.118197061448539,0.16476089187958085,0.008503233139053556,-0.15506579308822313,0.17137264210406963,-0.7409030955013418,-1.0590358429945022,-0.4388088233702177,0.6924596931619941,0.4452005483358525,0.9597019749600759,-0.22079167742117553,-0.2515165601245796,-0.18841401150085213
0.12925851703406813,0.11255075280822165,0.6243225080321616,0.5512304567928841,0.6861010055294297,0.20650060909179757,0.131077468054747,0.28221599891302745,0.17115186990983336,0.1504268585554582,0.19109810340207795,-0.5206639284009391,-0.6978838313742362,-0.33652467710966544,-1.624529441069701,-1.9838361012446546,-1.2865793527468792,0.4583736275165408,0.22131181049908233,0.6717993255735631,resnet50,weighted_bce,Pneumonia,pa_view,998,203,42-123-2026,0.6176840433927484,0.1225825523793974,0.09293695947164493,0.1552269207203159,-0.08913134138044569,-0.37917265631098335,0.1742662118839597,-0.017712030281428235,-1.083290971775488,0.9456694070067185,0.4342112319925452,0.22341998099441096,0.6423236365924141,-0.04856931753043597,-0.07844654124206615,-0.018430791415383885
0.08917835671342686,0.08122557740731966,0.7416101071415379,0.6767843390451492,0.8057221984481072,0.1933285613037111,0.12934706400675772,0.27296527560147443,0.10137636019462999,0.08160462614678533,0.12188399420678914,-0.2480842048836508,-0.5005617454164817,-0.004666617973854246,-1.4533627201083232,-1.8520498678113702,-1.046574933881512,0.4870355585772786,0.3397726808349876,0.670546380440528,resnet50,weighted_bce,Edema,pa_view,998,203,42-123-2026,0.7371195668042381,0.08860038536447744,0.062155539092640336,0.11444811140275565,-0.09079415859582672,-0.4090156703821983,0.23477873501654944,0.753857480721982,-0.21252067627201188,1.7982154083289306,0.36692397211168054,0.2513153659931262,0.5027112260261035,-0.012775974830152546,-0.030794493775779766,0.004886064335265861
