analysis_type,architecture,loss_type,seed,stratum_subset,temporal_bin,target,n_total,n_pos,auroc,brier,ece,notes
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Cardiomegaly,1879,147,0.9176957156996748,0.05071371825998561,0.008386321442410898,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Cardiomegaly,3987,422,0.9080322780056235,0.06495181217944654,0.021434320268386584,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Cardiomegaly,2436,258,0.9144172521550956,0.06477182101489988,0.023122610113497866,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Pneumonia,1879,50,0.8525095680699837,0.023278967380692756,0.01478959203307666,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Pneumonia,3987,79,0.896466838552531,0.018052713746297546,0.009324176660427043,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Pneumonia,2436,50,0.8769237217099749,0.01849002470035297,0.008313288404078686,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Edema,1879,4,0.5318666666666667,0.002123721393929848,0.00308375398416772,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Edema,3987,13,0.9055204986256824,0.0032350933274662833,0.0034680058028357876,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Edema,2436,0,,1.0052765051086562e-05,0.002885792103291325,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Pleural Effusion,1879,99,0.9327942344796278,0.09204396309073758,0.1963764249628183,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Pleural Effusion,3987,177,0.8996737695923603,0.11107116825791186,0.22237036198542057,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Pleural Effusion,2436,85,0.8691420421848024,0.10787236980073894,0.22273417007275942,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Cardiomegaly,1879,147,0.9011052457934674,0.11248220303037434,0.2030944172025298,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Cardiomegaly,3987,422,0.8933988287922998,0.12141887152022815,0.19842022868092418,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Cardiomegaly,2436,258,0.8882749268584363,0.12185746149872449,0.1968649541546265,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Pneumonia,1879,50,0.8360962274466922,0.11213256002900521,0.23884294599596018,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Pneumonia,3987,79,0.8804270370418357,0.11119890906200386,0.24434774107193927,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Pneumonia,2436,50,0.8738306789606035,0.11050119906001098,0.2424314685459501,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Edema,1879,4,0.6034666666666667,0.03829753767879919,0.1183968721162835,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Edema,3987,13,0.8898803762920522,0.04046535336925561,0.1277600591004844,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,densenet121,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Edema,2436,0,,0.03783333138473647,0.12735066400177178,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Pleural Effusion,1879,99,0.94117012824878,0.03606656818543994,0.019571151724655206,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Pleural Effusion,3987,177,0.8948159022495069,0.03507858102031829,0.006139789936409533,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Pleural Effusion,2436,85,0.8695774013561188,0.027243782130305153,0.010914569193029345,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Cardiomegaly,1879,147,0.9039331668002074,0.05382284035872218,0.023813759980444705,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Cardiomegaly,3987,422,0.8934918872928618,0.06716119471542899,0.020586598522324372,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Cardiomegaly,2436,258,0.8969380200881258,0.06724904999409527,0.020118219640307827,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Pneumonia,1879,50,0.8551886276653909,0.023575017371083005,0.008722667873278458,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Pneumonia,3987,79,0.8781273078268531,0.018128628089636,0.004183117956046182,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Pneumonia,2436,50,0.8963788767812239,0.01857526537859154,0.007127954081799653,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T1_2015,Edema,1879,4,0.5556000000000001,0.0021274854585367612,0.0017469168349696813,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T2_2016,Edema,3987,13,0.9082691339862956,0.0032263330626034654,0.0020605398924860084,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,unweighted_bce,ensemble_3seeds,ensemble,T3_2017,Edema,2436,0,,1.4829719957849648e-05,0.0017090410074818007,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Pleural Effusion,1879,99,0.9280785381908977,0.11010975539214016,0.24809276311400089,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Pleural Effusion,3987,177,0.8939988433649184,0.12537336849399747,0.27120028856645584,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Pleural Effusion,2436,85,0.869247128881327,0.12272523337815276,0.27511854888488996,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Cardiomegaly,1879,147,0.8749391211449938,0.12591900851275026,0.2449689244275527,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Cardiomegaly,3987,422,0.8630504576484117,0.13632267269147036,0.23568021383483162,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Cardiomegaly,2436,258,0.8571995501170977,0.13620335403258277,0.2337881258347841,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Pneumonia,1879,50,0.854029524330235,0.14346069777135617,0.31887758012906614,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Pneumonia,3987,79,0.8724945907777619,0.1445937090180398,0.32553713972971554,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Pneumonia,2436,50,0.8776529756915339,0.145211735027808,0.3252852625826799,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T1_2015,Edema,1879,4,0.6182666666666666,0.04905240321728491,0.1531660469316299,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T2_2016,Edema,3987,13,0.8476830165305255,0.053133918911931644,0.1638818823620079,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
model_estimand_ensemble,resnet50,weighted_bce,ensemble_3seeds,ensemble,T3_2017,Edema,2436,0,,0.0530068981176031,0.16704069956110973,Ensemble estimand: probability averaged across 3 seeds; canonical image_id join
alternative_temporal_partition,densenet121,unweighted_bce,42,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9071591397447635,0.03850591275259793,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,densenet121,unweighted_bce,42,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8911012984025692,0.02739969062885851,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,densenet121,unweighted_bce,123,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9052626170145183,0.04119815265782356,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,densenet121,unweighted_bce,123,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8710928991267889,0.028814904390746517,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,densenet121,unweighted_bce,2026,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9149834638165886,0.037922943998872895,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,densenet121,unweighted_bce,2026,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8815109634945169,0.027997139562470887,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,densenet121,weighted_bce,42,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9102322306096899,0.08273685981341092,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,densenet121,weighted_bce,42,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.885189567472149,0.08340066009023273,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,densenet121,weighted_bce,123,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9203367028531924,0.11481278466041475,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,densenet121,weighted_bce,123,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8770203133522345,0.12036989694811243,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,densenet121,weighted_bce,2026,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.8338563173826117,0.16377583784772218,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,densenet121,weighted_bce,2026,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.774218057048857,0.17337665059976512,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,resnet50,unweighted_bce,42,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9125614267830117,0.03862103027209518,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,resnet50,unweighted_bce,42,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8643220721466423,0.029092348623054164,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,resnet50,unweighted_bce,123,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.8740966993030512,0.04170931329800748,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,resnet50,unweighted_bce,123,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8461939256855778,0.029772292785010087,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,resnet50,unweighted_bce,2026,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.917844597245838,0.03787004926275593,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,resnet50,unweighted_bce,2026,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8856731357354333,0.028234641040877275,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,resnet50,weighted_bce,42,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.8258188680655469,0.14676737578929006,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,resnet50,weighted_bce,42,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.7818418810195535,0.1487454904048754,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,resnet50,weighted_bce,123,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.9186591444160017,0.09987069979581129,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,resnet50,weighted_bce,123,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8773705736078026,0.10811909297751866,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
alternative_temporal_partition,resnet50,weighted_bce,2026,Alt_Partition_Early_Half,Alt_Partition_Early_Half,Pleural Effusion,4146,218,0.8468645481044116,0.1549528402686707,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Early_Half
alternative_temporal_partition,resnet50,weighted_bce,2026,Alt_Partition_Late_Half,Alt_Partition_Late_Half,Pleural Effusion,4156,143,0.8202868648918986,0.1655647380522499,,Alternative 2-bin partition at computed median=1970-01-01: Alt_Partition_Late_Half
