architecture,loss_type,seed,target,temporal_bin,eval_mode,calibration_method,brier_score,log_loss,ece_equal_mass,ece_equal_width,auroc,auprc,calibration_slope,calibration_intercept,n_total,n_pos,prevalence,pos_weight
densenet121,weighted_bce,2026,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,platt,0.06671578650218733,0.23451242959791502,0.027951080603857127,0.01682210930123997,0.8083081962577178,0.22033257042182547,0.9611302363918757,-0.082522916513873,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.06779815017885218,0.23473834601753613,0.028423391468178617,0.02160193725995136,0.8116015459301503,0.24092827443875614,0.7894041959357183,-0.5116466252210474,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T2_2016,out_of_sample_prospective,raw,0.17160352009634194,0.5316052286858891,0.2579591285641246,0.25795912856412456,0.791209295214799,0.27132633411210694,0.741017788277512,-2.010197836358309,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T2_2016,out_of_sample_prospective,temperature,0.1713493516857978,0.5334462630922474,0.25063130326507416,0.2506313032650741,0.791209295214799,0.27132633411210694,0.6868331605799372,-2.010564813903686,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T2_2016,out_of_sample_prospective,offset,0.08734043504554245,0.29759092350019534,0.03808786807540203,0.03652924149322173,0.791209295214799,0.27132633411210694,0.7414394728026623,-0.24633487888082994,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T2_2016,out_of_sample_prospective,platt,0.08600863066598356,0.2929684805281811,0.029417568851838823,0.023352794129619152,0.791209295214799,0.27132633411210694,0.9393877616119016,0.13787804063260903,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T2_2016,out_of_sample_prospective,analytic_weight,0.08752387959691726,0.29578797798481343,0.03680359717938046,0.03357078301417122,0.791209295214799,0.27132633411210694,0.7414123909954262,-0.3430195640463419,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T3_2017,out_of_sample_prospective,raw,0.17031832127507768,0.5275712148817178,0.2506091771314861,0.2506091771314861,0.7770116599397784,0.25169268184165106,0.6993767251469973,-1.963809188008807,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T3_2017,out_of_sample_prospective,temperature,0.17010528507024406,0.5293751224821611,0.2430643029656255,0.24306430296562548,0.7770116599397784,0.25169268184165106,0.6478378958044875,-1.963975202304868,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T3_2017,out_of_sample_prospective,offset,0.08954736090083107,0.3062455766989879,0.043778609970167026,0.04688785760032627,0.7770116599397784,0.25169268184165106,0.6992084095371778,-0.30004600622762456,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T3_2017,out_of_sample_prospective,platt,0.08790027283761488,0.30010347044107455,0.03428358292858589,0.03222479045158634,0.7770116599397784,0.25169268184165106,0.8862972299106849,0.063805687359112,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,2026,Cardiomegaly,T3_2017,out_of_sample_prospective,analytic_weight,0.08972024624526666,0.3039818070238637,0.041837809961698245,0.040915551039788646,0.7770116599397784,0.25169268184165106,0.6996801270208038,-0.39028284244606026,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,raw,0.11248220313914294,0.36442634234805077,0.2030944086655759,0.2030944086655759,0.9011052457934674,0.4595375856831613,1.2400483429335225,-2.178550914328205,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,temperature,0.11299444913834612,0.36564002714080573,0.20282636701622608,0.20282636701622606,0.9002529418233806,0.45285457590295863,1.2136695928002785,-2.178552355530803,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,offset,0.05397779832765634,0.18423863903378396,0.012333871953838395,0.00997418796158137,0.8973071907746933,0.46211033381884153,1.170692615616984,0.27354655949218515,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,platt,0.054497947948092845,0.18653563457430186,0.018078564483935845,0.018783713152785545,0.8978649196399113,0.4513035114656997,1.2979521498707698,0.5024577502437855,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.05375010224381683,0.18433656403347873,0.011956041587834875,0.009000651341847615,0.896749461909475,0.46865437899940693,1.1814412248898636,0.24104448903623635,1879,147,0.07823310271420969,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T2_2016,out_of_sample_prospective,raw,0.1214188716710477,0.38665070385810907,0.1984202291096128,0.1984202291096128,0.8933988287922998,0.5036069307914892,1.2363467961434553,-1.8829124536176505,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T2_2016,out_of_sample_prospective,temperature,0.12172007416668609,0.38655142457338415,0.1975396636388551,0.19753966363885517,0.8924004440219885,0.5022895535231247,1.221557955323089,-1.878064689331465,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T2_2016,out_of_sample_prospective,offset,0.06848798829626183,0.22610533269086996,0.025603323259384112,0.019118897376557732,0.8964717534215617,0.5358703955505488,1.213857766489811,0.631141239884692,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T2_2016,out_of_sample_prospective,platt,0.06905091360853464,0.22805326226693554,0.029553275637420662,0.025401635656384633,0.8978583250799305,0.5429117913831383,1.3544828174831003,0.8837276030267266,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T2_2016,out_of_sample_prospective,analytic_weight,0.0683973609560967,0.22621199937992661,0.023561211014159464,0.017471938818442754,0.895567091855387,0.5332352905619245,1.2181672536466295,0.5881268367234996,3987,422,0.10584399297717582,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T3_2017,out_of_sample_prospective,raw,0.121857462072773,0.38786354555977376,0.19686496581469434,0.19686496581469431,0.8882749268584363,0.5036534033536053,1.1870441916091117,-1.8740130321029493,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T3_2017,out_of_sample_prospective,temperature,0.12223244137416046,0.3879900926007138,0.19598391639414334,0.19598391639414336,0.8871751340038866,0.5015204671630802,1.1704998108457487,-1.8692330528267944,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T3_2017,out_of_sample_prospective,offset,0.07003809370438634,0.23274708119026113,0.026383778913459274,0.018674298519853954,0.886301350360547,0.5071491156386719,1.1206755360437963,0.47545707413785154,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T3_2017,out_of_sample_prospective,platt,0.070248482623108,0.23318029382326064,0.02760691852899489,0.02134517689813953,0.8885258504708822,0.5148817201538235,1.2562679584489147,0.7106706106413465,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,ensemble,Cardiomegaly,T3_2017,out_of_sample_prospective,analytic_weight,0.07000394368512586,0.23306569386233408,0.02521019433283825,0.01631524403085772,0.8848509762886085,0.5048869173225237,1.1224471060207732,0.4332741357825322,2436,258,0.10591133004926108,9.476647206005005
densenet121,weighted_bce,42,Edema,T1_2015,out_of_sample_cross_fitted,raw,0.01238926931199177,0.05253338830593576,0.02684494918275261,0.025343765765673428,0.6368,0.006358300892021346,0.24365011028884137,-4.97961846461031,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,42,Edema,T1_2015,out_of_sample_cross_fitted,temperature,0.012314502695272279,0.052299503770833145,0.02274563977964296,0.020796595581455107,0.5736,0.006307553926986472,0.15729216764905404,-5.2732561741367014,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,42,Edema,T1_2015,out_of_sample_cross_fitted,offset,0.003016979935808397,0.022506694601962255,0.00445425719067909,0.0031812371238108747,0.5413333333333333,0.0037407062429395694,0.05772504429345528,-5.622992015484639,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,42,Edema,T1_2015,out_of_sample_cross_fitted,platt,0.0039026338668021634,0.021023091293448294,0.0077098276315508436,0.005688305747079704,0.5307999999999999,0.018882474841697996,0.4124368583535638,-3.81490822602003,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,42,Edema,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.002153851785747914,0.024355722302339955,0.0019126720247817485,0.002118003906752857,0.6368,0.006358300892021346,0.2211782398204708,-3.55382504382174,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,42,Edema,T2_2016,out_of_sample_prospective,raw,0.011314089852964289,0.04625156010410673,0.025116035102794573,0.025116035102794573,0.886522008439472,0.07205459635042065,0.6301660921932357,-3.390573820587582,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,42,Edema,T2_2016,out_of_sample_prospective,temperature,0.011215237488536119,0.04369294475364653,0.02049944209236861,0.02040072224184363,0.886522008439472,0.07205459635042065,0.5529057131403554,-3.357939018992265,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,42,Edema,T2_2016,out_of_sample_prospective,offset,0.0033367582361574174,0.019974063739469725,0.0017270140882927685,0.0026795800566325376,0.886522008439472,0.07205459635042065,0.6302548148661258,-0.8401611532402141,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,42,Edema,T2_2016,out_of_sample_prospective,platt,0.003228575697264434,0.01961962937887024,0.003112595343565442,0.0010600586378048046,0.886522008439472,0.07205459635042065,2.584318285521422,9.478870083898679,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,42,Edema,T2_2016,out_of_sample_prospective,analytic_weight,0.003244433644551571,0.027779313018055415,0.003138138837527435,0.003198127713917535,0.886522008439472,0.07205459635042065,0.6303484789031883,1.018733268609094,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,42,Edema,T3_2017,out_of_sample_prospective,raw,0.007845085463287174,0.03436730446401957,0.026360403208705956,0.026360403208705956,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,42,Edema,T3_2017,out_of_sample_prospective,temperature,0.007550650305587344,0.029877022456651733,0.021348772913372952,0.021348772913372956,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,42,Edema,T3_2017,out_of_sample_prospective,offset,8.036704137608455e-05,0.0010359098036146906,0.000986912427425983,0.000986912427425983,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,42,Edema,T3_2017,out_of_sample_prospective,platt,5.966645702766854e-06,0.0021852018184715764,0.0021822107934308115,0.0021822107934308115,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,42,Edema,T3_2017,out_of_sample_prospective,analytic_weight,4.0173015059271713e-07,5.714457621442559e-05,5.6940775330758e-05,5.694077533075801e-05,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,123,Edema,T1_2015,out_of_sample_cross_fitted,raw,0.03829052461420158,0.13826534261293083,0.0720462261585948,0.07140297819762423,0.5836666666666667,0.007171089306246157,0.18604244509092807,-5.453590567291899,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,123,Edema,T1_2015,out_of_sample_cross_fitted,temperature,0.038372308629256294,0.13925325450459886,0.07331346218203028,0.07271820969668419,0.5869333333333333,0.007182677871037297,0.18408299644820855,-5.47904288187632,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,123,Edema,T1_2015,out_of_sample_cross_fitted,offset,0.002503663226046348,0.022524185794402775,0.0033948469034120344,0.002466800188705337,0.5288,0.00558293451886375,0.09448480715523801,-5.243288781712297,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,123,Edema,T1_2015,out_of_sample_cross_fitted,platt,0.009619277299544583,0.03955113177316285,0.019329221894956103,0.017262228420178268,0.5177333333333334,0.02453831035311488,0.33922066615575314,-4.368652587004217,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,123,Edema,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.002147763102966015,0.022244930272471448,0.0016086153691111747,0.0015694967849414145,0.5836666666666667,0.007171089306246157,0.18488021149611802,-4.165473565694314,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,123,Edema,T2_2016,out_of_sample_prospective,raw,0.036279583339133684,0.12663569484676357,0.07360706195632492,0.07360706195632494,0.8780535016065968,0.10228325743271047,0.5325882200831281,-4.398118146187318,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,123,Edema,T2_2016,out_of_sample_prospective,temperature,0.036301699062477016,0.12707779723984983,0.0748235083894897,0.07482350838948972,0.8780535016065968,0.10228325743271047,0.5457809234760297,-4.383400536988861,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,123,Edema,T2_2016,out_of_sample_prospective,offset,0.003174520003343604,0.021601605228812236,0.0016734505525585008,0.0027325365247685566,0.8780535016065968,0.10228325743271047,0.535951873791752,-1.388760298609299,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,123,Edema,T2_2016,out_of_sample_prospective,platt,0.003237894021635745,0.02027679369236852,0.002987838117756157,0.0010939933060511203,0.8780535016065968,0.10228325743271047,2.8812472592864267,11.34706169038196,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,123,Edema,T2_2016,out_of_sample_prospective,analytic_weight,0.003182487632743314,0.02499578476829143,0.0028389362526644174,0.002831846491832665,0.8780535016065968,0.10228325743271047,0.535840864119701,-0.6182915828475943,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,123,Edema,T3_2017,out_of_sample_prospective,raw,0.03617418688027845,0.12535379130789379,0.07808845232365365,0.07808845232365363,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,123,Edema,T3_2017,out_of_sample_prospective,temperature,0.03619699548508476,0.12585512254985443,0.0793073292791831,0.0793073292791831,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,123,Edema,T3_2017,out_of_sample_prospective,offset,0.00011242676108341273,0.001486294671272019,0.0014199081127061165,0.0014199081127061165,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,123,Edema,T3_2017,out_of_sample_prospective,platt,5.788737718718853e-06,0.002173103315587379,0.002170202302519379,0.002170202302519379,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,123,Edema,T3_2017,out_of_sample_prospective,analytic_weight,9.323658319551459e-06,0.00036588638091148736,0.0003609733556415446,0.0003609733556415446,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,2026,Edema,T1_2015,out_of_sample_cross_fitted,raw,0.13343812396491386,0.4375671847913533,0.2584438532776838,0.2584438532776838,0.6160666666666667,0.009194955019308832,0.3978709588916985,-5.817844367910695,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,2026,Edema,T1_2015,out_of_sample_cross_fitted,temperature,0.13481763855632212,0.44143863197301775,0.27004080361817,0.27004080361817,0.6449333333333334,0.011664053041568655,0.47198887645771276,-5.822279949500309,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,2026,Edema,T1_2015,out_of_sample_cross_fitted,offset,0.002146844173718363,0.01675263726589235,0.002017731052816968,7.460237269360341e-05,0.5353333333333333,0.007037194806782438,0.3032997948973756,-3.9207247763219537,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,2026,Edema,T1_2015,out_of_sample_cross_fitted,platt,0.04235083411764923,0.13888640193558402,0.07257626818643897,0.0704590190163979,0.5196000000000001,0.024310092678717515,0.1775796955449584,-5.297581361819908,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,2026,Edema,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.0021254614919460554,0.016273565749031427,0.0014932525295280662,0.0009914761430923583,0.6160666666666667,0.009194955019308832,0.41621036089849744,-2.9119923501700002,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,2026,Edema,T2_2016,out_of_sample_prospective,raw,0.15411948794541158,0.4952305818104919,0.28455706500271205,0.28455706500271205,0.8611939142890326,0.013607069976086541,0.6391244298801613,-5.604168254086524,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,2026,Edema,T2_2016,out_of_sample_prospective,temperature,0.1538413377501751,0.4904452223135236,0.2940325672987728,0.2940325672987728,0.8611939142890326,0.013607069976086541,0.690842957522064,-5.608058406936047,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,2026,Edema,T2_2016,out_of_sample_prospective,offset,0.0032815792906411953,0.020325201505119052,0.0023157458281793286,0.0009863078882841733,0.8611939142890326,0.013607069976086541,0.6386483936459856,-1.5403069345143559,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,2026,Edema,T2_2016,out_of_sample_prospective,platt,0.0032390681732999563,0.020095481949903314,0.0024477000059377743,0.0009169366370065731,0.8611939142890326,0.013607069976086541,1.6045420057924111,3.729511341907043,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,2026,Edema,T2_2016,out_of_sample_prospective,analytic_weight,0.0032551850629603243,0.021155192797661603,0.0019945644606546354,0.0018520138313295512,0.8611939142890326,0.013607069976086541,0.6362457873101736,-1.1552772568570218,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,2026,Edema,T3_2017,out_of_sample_prospective,raw,0.14672956921288013,0.4681847525946455,0.27760315043595646,0.2776031504359565,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,2026,Edema,T3_2017,out_of_sample_prospective,temperature,0.14642924180248265,0.4652701763247318,0.2872448821383114,0.2872448821383114,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,2026,Edema,T3_2017,out_of_sample_prospective,offset,5.576270574937174e-05,0.0023176375139619897,0.0022882773629606967,0.002288277362960697,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,2026,Edema,T3_2017,out_of_sample_prospective,platt,8.561459709499652e-06,0.00225565115517564,0.00225135294554892,0.0022513529455489194,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,2026,Edema,T3_2017,out_of_sample_prospective,analytic_weight,1.6788192781030254e-05,0.001234438363197757,0.0012257911655098744,0.0012257911655098742,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T1_2015,out_of_sample_cross_fitted,raw,0.038297537728660826,0.15826828159788262,0.11839686574699383,0.11839686574699383,0.6034666666666667,0.009122986518591027,0.39643892667752223,-5.278455728370487,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T1_2015,out_of_sample_cross_fitted,temperature,0.03791573943955679,0.1602938376960411,0.12118520296543644,0.12118520296543644,0.6241333333333333,0.009329597007032928,0.43997822064431746,-5.223561923087445,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T1_2015,out_of_sample_cross_fitted,offset,0.002334216603742197,0.018902870608558393,0.0022815131231502758,0.0015583076934787062,0.5053333333333333,0.005386492151297351,0.18486445331661472,-4.656765849757831,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T1_2015,out_of_sample_cross_fitted,platt,0.011102986662191679,0.05002399208754382,0.033195137690808514,0.03113651772788529,0.5190666666666667,0.029011064247051258,0.299233054455491,-4.672522844229716,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.0021325869491137283,0.017954682297008747,0.0017020624496235552,0.0014875529666581165,0.5976,0.007570347511069368,0.336880803414735,-3.2055566331464527,1879,4,0.0021287919105907396,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T2_2016,out_of_sample_prospective,raw,0.040465353493799865,0.16637484803989885,0.12776005402061053,0.1277600540206105,0.8898803762920522,0.08140134759536055,1.0150868722815933,-4.316860522567465,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T2_2016,out_of_sample_prospective,temperature,0.03980228471094906,0.16769714075127432,0.12975226597746464,0.12975226597746464,0.8894738879640741,0.11983493652680006,1.023270846447104,-4.315073178732453,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T2_2016,out_of_sample_prospective,offset,0.0031729320722287025,0.018988463187768475,0.0015176243844144618,0.0015752269066121411,0.8888544771785839,0.07109261327222345,0.7309155103810419,-0.7383873797719946,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T2_2016,out_of_sample_prospective,platt,0.003234484304312369,0.019904260927972216,0.003310065590614742,0.0010236628597083911,0.8936936239402269,0.07061191871872319,2.775017814116021,10.526826415835377,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T2_2016,out_of_sample_prospective,analytic_weight,0.003219268320277466,0.021980184201730722,0.0026606276522657094,0.00260567376637691,0.8720142464480662,0.09650123954230529,0.7172168962971774,-0.0715289102365704,3987,13,0.0032605969400551793,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T3_2017,out_of_sample_prospective,raw,0.037833331414553854,0.1578775606951863,0.12735066865610536,0.12735066865610536,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T3_2017,out_of_sample_prospective,temperature,0.037084109694694604,0.15900994656711093,0.12930032783910506,0.129300327839105,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T3_2017,out_of_sample_prospective,offset,4.956353657887449e-05,0.0015922876763039043,0.0015650326392620353,0.0015650326392620353,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T3_2017,out_of_sample_prospective,platt,6.164731884171591e-06,0.002204345339193946,0.0022012553467044044,0.0022012553467044044,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,ensemble,Edema,T3_2017,out_of_sample_prospective,analytic_weight,3.873141488185132e-06,0.0005498674566823634,0.0005479017051198143,0.0005479017051198142,,,,,2436,0,0.0,1091.304347826087
densenet121,weighted_bce,42,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,raw,0.07286331717909499,0.25900100958992517,0.12670912030310522,0.12670912030310524,0.9325473839518783,0.4857595590283572,0.7876302814168819,-2.355410830689602,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,temperature,0.07258753090656497,0.25876303945497214,0.11987790692998297,0.11987790692998299,0.932635342185904,0.4778773967179408,0.7290546176240443,-2.3554594863865463,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,offset,0.0368569554544059,0.1304627762301809,0.009422768524534442,0.015273089526757183,0.931511746680286,0.47479294997722465,0.7792878637835094,-0.38644976926275804,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,platt,0.036302512027310135,0.12789351549395356,0.0063712307269926105,0.008549017235279224,0.9310407445238906,0.4668893438864748,0.9807831843313705,-0.022739028301984012,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,analytic_weight,0.03698192904565834,0.13299815208749713,0.014249451004890723,0.022472515795227112,0.9325473839518783,0.4857595590283572,0.7879157221117833,0.06218967403321891,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T2_2016,out_of_sample_prospective,raw,0.08744574835418666,0.3059898443654762,0.14559385283430054,0.14559385283430054,0.892902264335602,0.3379939561643522,0.6564279754724478,-2.587703731036368,3987,177,0.04439428141459744,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T2_2016,out_of_sample_prospective,temperature,0.08736401705494301,0.30793509931802515,0.1388029651297368,0.1388029651297368,0.892902264335602,0.3379939561643522,0.6106426373422997,-2.5866141522736346,3987,177,0.04439428141459744,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T2_2016,out_of_sample_prospective,offset,0.03846266433988368,0.1398135774573224,0.019562068614500036,0.01984013091185406,0.892902264335602,0.3379939561643522,0.6562165853369236,-0.9422820890053819,3987,177,0.04439428141459744,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T2_2016,out_of_sample_prospective,platt,0.03613514612831329,0.13176816395595078,0.012376390463702038,0.01216623273848484,0.892902264335602,0.3379939561643522,0.832988945681477,-0.6247536741505191,3987,177,0.04439428141459744,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T2_2016,out_of_sample_prospective,analytic_weight,0.036670682607966285,0.13802958622795347,0.014806063199394467,0.019928897795201145,0.892902264335602,0.3379939561643522,0.6564107433954063,-0.5730112756724927,3987,177,0.04439428141459744,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T3_2017,out_of_sample_prospective,raw,0.08377824069617194,0.2926026858543997,0.1486729627897604,0.1486729627897604,0.8779418019866391,0.33400126289769033,0.67959780324876,-2.8105306513246644,2436,85,0.03489326765188834,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T3_2017,out_of_sample_prospective,temperature,0.08362503450584155,0.2934018391265092,0.14169234899319508,0.14169234899319508,0.8779418019866391,0.33400126289769033,0.632049693165727,-2.8105415450096465,2436,85,0.03489326765188834,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T3_2017,out_of_sample_prospective,offset,0.031026824054731273,0.11837741494707435,0.019661926831735156,0.016796878810338957,0.8779418019866391,0.33400126289769033,0.679694160132054,-1.1059145716888754,2436,85,0.03489326765188834,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T3_2017,out_of_sample_prospective,platt,0.029116155748826044,0.11232405987547968,0.016034417297079974,0.015553041864424516,0.8779418019866391,0.33400126289769033,0.8624345818753704,-0.7794173841383535,2436,85,0.03489326765188834,21.511648745519715
densenet121,weighted_bce,42,Pleural Effusion,T3_2017,out_of_sample_prospective,analytic_weight,0.029099073051232306,0.1140363503682755,0.011359139558007826,0.011411188216618913,0.8779418019866391,0.33400126289769033,0.6795811163910117,-0.7242571920807817,2436,85,0.03489326765188834,21.511648745519715
densenet121,weighted_bce,123,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,raw,0.1008612963741467,0.3430124654160074,0.1952576207033744,0.1952576207033744,0.9413602315287709,0.5235683328695443,0.9660548592944048,-2.887888201299271,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,123,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,temperature,0.09999570753850698,0.3421917946653288,0.18523367141914207,0.18523367141914207,0.941283622744297,0.5205324980499434,0.8706265261419631,-2.890071503441536,1879,99,0.05268759978712081,21.511648745519715
densenet121,weighted_bce,123,Pleural Effusion,T1_2015,out_of_sample_cross_fitted,offset,0.03409103904408164,0.1192100257792338,0.007572028511060706,0.01014706758359294,0.9410055612302803,0.5195957090093982,0.9612120637623525,-0.059682008265654396,1879,99,0.05268759978712081,21.511648745519715
