coverage,retained_samples,deferred_samples,p_defer_given_pos,p_defer_given_neg,retained_positives,retained_prevalence,automated_false_negatives,automated_false_positives,sensitivity_retained,specificity_retained,ppv_retained,npv_retained,brier_score,ece,ece_equal_width,ece_equal_mass,auroc,auprc,architecture,loss_type,seed,target,temporal_bin,calibration_method,threshold_method,threshold_value
1.0,3987,0,0.0,0.0,79.0,0.01981439678956609,26.0,380.0,0.6708860759493671,0.9027635619242579,0.12240184757505773,0.9926842993809791,0.01824990417800361,0.0066807903182382845,0.007993187882419156,0.0066807903182382845,0.8788593343093686,0.12700972314646966,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,youden_validation,0.05648200586438179
0.5,1994,1993,0.9493670886075949,0.4907881269191402,4.0,0.0020060180541624875,4.0,0.0,0.0,1.0,,0.9979939819458375,0.0020278749032159988,0.004907220934350473,0.00490722061651446,0.004907220934350473,0.6479899497487437,0.0035729511458232827,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,fixed_0.5,0.5
0.6,2393,1594,0.9367088607594937,0.3889457523029683,5.0,0.002089427496865859,5.0,0.0,0.0,1.0,,0.9979105725031342,0.002128321914674434,0.005929319419759153,0.005929319475218187,0.005929319419759153,0.6001675041876047,0.003053506357321426,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,fixed_0.5,0.5
0.7,2791,1196,0.8734177215189873,0.2883828045035824,10.0,0.0035829451809387316,10.0,0.0,0.0,1.0,,0.9964170548190613,0.003596360786867764,0.005808999238049246,0.005808999674512852,0.005808999238049246,0.7292700467457749,0.01227530204695261,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,fixed_0.5,0.5
0.8,3190,797,0.810126582278481,0.1875639713408393,15.0,0.004702194357366771,15.0,0.0,0.0,1.0,,0.9952978056426333,0.004706795027282398,0.006601670527754814,0.0066016709934161,0.006601670527754814,0.7473175853018373,0.023145394493548854,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,fixed_0.5,0.5
0.9,3589,398,0.6455696202531646,0.08879222108495394,28.0,0.00780161604903873,28.0,0.0,0.0,1.0,,0.9921983839509613,0.007686695292116321,0.006947357450357845,0.006947357722891011,0.006947357450357845,0.799845549003089,0.03548623506210662,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,fixed_0.5,0.5
1.0,3987,0,0.0,0.0,79.0,0.01981439678956609,79.0,0.0,0.0,1.0,,0.9801856032104339,0.018249904178003613,0.0066807903182382845,0.007993187882419156,0.0066807903182382845,0.8788593343093686,0.12700972314646966,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,platt,fixed_0.5,0.5
0.5,1994,1993,0.9367088607594937,0.49104401228249744,5.0,0.0025075225677031092,5.0,0.0,0.0,1.0,,0.9974924774322969,0.0024971922735818725,0.002384445500053809,3.842413943884893e-05,0.002384445500053809,0.7540472599296129,0.07279979065485608,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,youden_validation,0.03433918207883835
0.6,2393,1594,0.9240506329113924,0.3892016376663255,6.0,0.0025073129962390303,6.0,0.0,0.0,1.0,,0.9974926870037609,0.0024988842998702617,0.0021427389796873078,0.0005285466742509961,0.0021427389796873078,0.6886608015640274,0.010914605018569265,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,youden_validation,0.03433918207883835
0.7,2791,1196,0.8734177215189873,0.2883828045035824,10.0,0.0035829451809387316,10.0,0.0,0.0,1.0,,0.9964170548190613,0.0035620251016510326,0.0022443773603101503,0.000201824033751,0.0022443773603101503,0.7256382596188422,0.00936906651644823,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,youden_validation,0.03433918207883835
0.8,3190,797,0.7848101265822784,0.18807574206755373,17.0,0.005329153605015674,17.0,1.0,0.0,0.9996848408446265,0.0,0.9946691752900596,0.005370720262537953,0.0019074705668409768,0.0005613955045790415,0.0019074705668409768,0.7724550898203593,0.023866308361153228,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,youden_validation,0.03433918207883835
0.9,3589,398,0.4430379746835443,0.09288638689866939,44.0,0.012259682362775146,21.0,125.0,0.5227272727272727,0.9647390691114246,0.1554054054054054,0.993897122929381,0.011442822837221296,0.004061826896472548,0.0021858555023441927,0.004061826896472548,0.8654827541992564,0.12894234730197499,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,youden_validation,0.03433918207883835
1.0,3987,0,0.0,0.0,79.0,0.01981439678956609,21.0,458.0,0.7341772151898734,0.882804503582395,0.1124031007751938,0.9939498703543648,0.018230824374456323,0.003645666239610077,0.0034765324186031934,0.003645666239610077,0.8786423176087998,0.13805739147517718,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,youden_validation,0.03433918207883835
0.5,1994,1993,0.9367088607594937,0.49104401228249744,5.0,0.0025075225677031092,5.0,0.0,0.0,1.0,,0.9974924774322969,0.0024971922735818725,0.002384445500053809,3.842413943884893e-05,0.002384445500053809,0.7540472599296129,0.07279979065485608,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,fixed_0.5,0.5
0.6,2393,1594,0.9240506329113924,0.3892016376663255,6.0,0.0025073129962390303,6.0,0.0,0.0,1.0,,0.9974926870037609,0.0024988842998702617,0.0021427390261950586,0.0005285466742509961,0.0021427390261950586,0.6886608015640274,0.010914605018569265,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,fixed_0.5,0.5
0.7,2791,1196,0.8734177215189873,0.2883828045035824,10.0,0.0035829451809387316,10.0,0.0,0.0,1.0,,0.9964170548190613,0.0035620251016510326,0.0022443773603101503,0.000201824033751,0.0022443773603101503,0.7256382596188422,0.00936906651644823,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,fixed_0.5,0.5
0.8,3190,797,0.7848101265822784,0.18807574206755373,17.0,0.005329153605015674,17.0,0.0,0.0,1.0,,0.9946708463949844,0.005268389751947148,0.0020810261142124834,0.0003765640894190462,0.0020810261142124834,0.7724550898203593,0.023866308361153228,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,fixed_0.5,0.5
0.9,3589,398,0.6708860759493671,0.0882804503582395,26.0,0.007244357759821678,26.0,0.0,0.0,1.0,,0.9927556422401783,0.007134494259480988,0.0022699285474263066,0.00039395651338670207,0.0022699285474263066,0.7800578596256396,0.024033509261078383,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,fixed_0.5,0.5
1.0,3987,0,0.0,0.0,79.0,0.01981439678956609,79.0,1.0,0.0,0.9997441146366428,0.0,0.9801806322127447,0.018230824374456327,0.003645665866800739,0.0034765324186031934,0.003645665866800739,0.8786423176087998,0.13805739147517718,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,analytic_weight,fixed_0.5,0.5
0.5,1994,1993,,,,,8.21,,,,,,0.11148054483983566,,,,,,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,random_baseline,youden_validation,0.4467060479607341
0.6,2393,1594,,,,,10.13,,,,,,0.11132553655627513,,,,,,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,random_baseline,youden_validation,0.4467060479607341
0.7,2791,1196,,,,,11.77,,,,,,0.11126892027664408,,,,,,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,random_baseline,youden_validation,0.4467060479607341
0.8,3190,797,,,,,13.51,,,,,,0.11107742617794422,,,,,,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,random_baseline,youden_validation,0.4467060479607341
0.9,3589,398,,,,,15.11,,,,,,0.1112264163301923,,,,,,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,random_baseline,youden_validation,0.4467060479607341
1.0,3987,0,,,,,17.0,,,,,,0.1111989093358965,,,,,,densenet121,weighted_bce,ensemble,Pneumonia,T2_2016,random_baseline,youden_validation,0.4467060479607341
0.5,1218,1218,0.6,0.4979044425817267,20.0,0.016420361247947456,3.0,97.0,0.85,0.9190317195325542,0.14912280701754385,0.9972826086956522,0.07093269150076573,0.15469848084640106,0.15469848084640106,0.15469848084640106,0.92779632721202,0.3618145290444153,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,youden_validation,0.4467060479607341
0.6,1462,974,0.52,0.39731768650461025,24.0,0.016415868673050615,3.0,128.0,0.875,0.9109874826147427,0.14093959731543623,0.9977151561309977,0.07659046874755504,0.17104215258443106,0.17104215258443103,0.17104215258443106,0.9171012980992118,0.32480139266900737,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,youden_validation,0.4467060479607341
0.7,1706,730,0.38,0.29798826487845764,31.0,0.01817116060961313,5.0,164.0,0.8387096774193549,0.9020895522388059,0.1368421052631579,0.9967018469656992,0.08340076508208727,0.18643002732138275,0.18643002732138278,0.18643002732138275,0.9075782378430428,0.2814971231559943,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,youden_validation,0.4467060479607341
0.8,1949,487,0.28,0.19823973176865045,36.0,0.018471010774756286,5.0,205.0,0.8611111111111112,0.8928384736016728,0.13135593220338984,0.997081144191477,0.08988766963961804,0.20373877053397046,0.2037387705339705,0.20373877053397046,0.9000261369576582,0.2592058027332098,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,youden_validation,0.4467060479607341
0.9,2193,243,0.18,0.0980720871751886,41.0,0.018695850433196534,8.0,272.0,0.8048780487804879,0.8736059479553904,0.10819672131147541,0.9957627118644068,0.09997759176693388,0.2238603206026099,0.2238603206026099,0.2238603206026099,0.8889631879590172,0.23823531445246,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,youden_validation,0.4467060479607341
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,12.0,387.0,0.76,0.8378038558256496,0.08941176470588236,0.9940328194927897,0.11050119932432767,0.24243148007760335,0.2424314800776033,0.24243148007760335,0.8738306789606035,0.2113661506760757,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,youden_validation,0.4467060479607341
0.5,1218,1218,0.68,0.49622799664710815,16.0,0.013136288998357963,3.0,70.0,0.8125,0.9417637271214643,0.1566265060240964,0.9973568281938326,0.05693993485582833,0.14165891247179258,0.14165891247179258,0.14165891247179258,0.927932612312812,0.4122557648936341,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,fixed_0.5,0.5
0.6,1462,974,0.56,0.3964794635373009,22.0,0.015047879616963064,4.0,97.0,0.8181818181818182,0.9326388888888889,0.1565217391304348,0.9970304380103935,0.06546969257304223,0.15941229606857968,0.15941229606857968,0.15941229606857968,0.9155618686868687,0.3381083399797321,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,fixed_0.5,0.5
0.7,1706,730,0.48,0.2958927074601844,26.0,0.015240328253223915,5.0,129.0,0.8076923076923077,0.9232142857142858,0.14,0.9967866323907455,0.07407000356806849,0.178375423678733,0.17837542367873305,0.178375423678733,0.9054029304029304,0.30509367380923597,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,fixed_0.5,0.5
0.8,1949,487,0.32,0.19740150880134116,34.0,0.017444843509492047,7.0,167.0,0.7941176470588235,0.9127937336814621,0.13917525773195877,0.996011396011396,0.08384059385248652,0.1974129150055171,0.1974129150055171,0.1974129150055171,0.8999232068806634,0.2659155441277642,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,fixed_0.5,0.5
0.9,2193,243,0.18,0.0980720871751886,41.0,0.018695850433196534,10.0,222.0,0.7560975609756098,0.8968401486988847,0.1225296442687747,0.9948453608247423,0.09600500865005285,0.21934459873851936,0.21934459873851941,0.21934459873851936,0.8886571765345906,0.23797214087977245,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,fixed_0.5,0.5
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,14.0,310.0,0.72,0.8700754400670578,0.10404624277456648,0.9933014354066986,0.11050119932432767,0.24243148007760335,0.2424314800776033,0.24243148007760335,0.8738306789606035,0.2113661506760757,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,raw,fixed_0.5,0.5
0.5,1218,1218,0.68,0.49622799664710815,16.0,0.013136288998357963,3.0,68.0,0.8125,0.9434276206322796,0.16049382716049382,0.9973614775725593,0.055950763919055506,0.14155482374780087,0.1415548281643191,0.14155482374780087,0.9323523294509151,0.4145316223526751,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,youden_validation,0.49746888875961304
0.6,1462,974,0.64,0.3948030176026823,18.0,0.012311901504787962,3.0,94.0,0.8333333333333334,0.9349030470914127,0.13761467889908258,0.9977827050997783,0.06363795211294344,0.1603673170492685,0.1603673089871491,0.1603673170492685,0.9157048322560788,0.38110803285394246,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,youden_validation,0.49746888875961304
0.7,1706,730,0.5,0.2954735959765298,25.0,0.014654161781946073,4.0,116.0,0.84,0.9309934562760261,0.15328467153284672,0.9974506054811982,0.06923221444353901,0.1748937809881334,0.174893776389387,0.1748937809881334,0.91017251635931,0.3137041641358497,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,youden_validation,0.49746888875961304
0.8,1949,487,0.36,0.19656328583403185,32.0,0.016418676244227808,8.0,155.0,0.75,0.9191444966092853,0.1340782122905028,0.9954802259887006,0.07998386156902625,0.19377167580057686,0.1937716693649419,0.19377167580057686,0.899321857068336,0.27002536976638164,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,youden_validation,0.49746888875961304
0.9,2193,243,0.22,0.0972338642078793,39.0,0.017783857729138167,11.0,201.0,0.717948717948718,0.9066852367688022,0.1222707423580786,0.9943991853360489,0.09126784182623801,0.2146499089274948,0.21464990243159415,0.2146499089274948,0.88462728852701,0.23889511617149017,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,youden_validation,0.49746888875961304
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,15.0,284.0,0.7,0.8809723386420788,0.109717868338558,0.992914501653283,0.10543862241809901,0.23668179448467663,0.23668178597890294,0.23668179448467663,0.8718524727577536,0.20936416953314224,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,youden_validation,0.49746888875961304
0.5,1218,1218,0.68,0.49622799664710815,16.0,0.013136288998357963,3.0,65.0,0.8125,0.9459234608985025,0.16666666666666666,0.9973684210526316,0.054356999394377145,0.13996003218276554,0.13996001931246865,0.13996003218276554,0.9323523294509151,0.4145316223526751,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,fixed_0.5,0.5
0.6,1462,974,0.66,0.3943839061190277,17.0,0.011627906976744186,3.0,93.0,0.8235294117647058,0.9356401384083045,0.1308411214953271,0.9977859778597786,0.06324238646098217,0.16025897847277032,0.1602589743856529,0.16025897847277032,0.9144718094850396,0.3950354091016579,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,fixed_0.5,0.5
0.7,1706,730,0.52,0.2950544844928751,24.0,0.01406799531066823,4.0,114.0,0.8333333333333334,0.9322235434007135,0.14925373134328357,0.9974554707379135,0.06865959697317563,0.17461940707750226,0.17461939990206032,0.17461940707750226,0.9092102655568768,0.3199854897116435,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,fixed_0.5,0.5
0.8,1949,487,0.36,0.19656328583403185,32.0,0.016418676244227808,8.0,154.0,0.75,0.9196661450182577,0.1348314606741573,0.9954827780914738,0.07978894775919133,0.19357639428642912,0.19357638214721992,0.19357639428642912,0.899321857068336,0.27002536976638164,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,fixed_0.5,0.5
0.9,2193,243,0.22,0.0972338642078793,39.0,0.017783857729138167,11.0,200.0,0.717948717948718,0.9071494893221913,0.12280701754385964,0.9944020356234097,0.09117646062237367,0.21455819870150367,0.21455819414893731,0.21455819870150367,0.88462728852701,0.23889511617149017,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,fixed_0.5,0.5
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,16.0,281.0,0.68,0.8822296730930428,0.10793650793650794,0.9924563884959925,0.10543862241809902,0.23668179448467663,0.23668178597890294,0.23668179448467663,0.8718524727577536,0.20936416953314224,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,temperature,fixed_0.5,0.5
0.5,1218,1218,0.94,0.49077954735959767,3.0,0.0024630541871921183,3.0,0.0,0.0,1.0,,0.9975369458128078,0.002460354585956356,0.00385862909894351,0.0017406951677366137,0.00385862909894351,0.6167352537722908,0.004095403345421086,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,youden_validation,0.05205275739232699
0.6,1462,974,0.92,0.3889354568315172,4.0,0.0027359781121751026,4.0,0.0,0.0,1.0,,0.9972640218878249,0.0027349210971779705,0.004503615756239487,0.0022288829753259465,0.004503615756239487,0.6112825788751715,0.004864711819621859,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,youden_validation,0.05205275739232699
0.7,1706,730,0.84,0.28834870075440067,8.0,0.004689331770222743,7.0,0.0,0.125,1.0,1.0,0.9958944281524926,0.004107225587452967,0.003631811521309761,0.0020142291786622996,0.003631811521309761,0.7474234393404005,0.18003857218599692,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,youden_validation,0.05205275739232699
0.8,1949,487,0.76,0.1881810561609388,12.0,0.0061570035915854285,11.0,0.0,0.08333333333333333,1.0,1.0,0.99435318275154,0.005616761217408973,0.003833747200219638,0.0019977793647975046,0.003833747200219638,0.7583892617449663,0.10122262840215997,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,youden_validation,0.05205275739232699
0.9,2193,243,0.44,0.09262363788767812,28.0,0.012767897856817145,16.0,43.0,0.42857142857142855,0.9801385681293302,0.21818181818181817,0.9925163704396632,0.011262180514161361,0.0063652480957537855,0.005005894525242461,0.0063652480957537855,0.8526888815572419,0.2597139290441803,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,youden_validation,0.05205275739232699
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,18.0,226.0,0.64,0.9052808046940486,0.12403100775193798,0.9917355371900827,0.01842628635960865,0.0057299423009716886,0.005397881398035584,0.0057299423009716886,0.8699497066219615,0.21439918802567356,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,youden_validation,0.05205275739232699
0.5,1218,1218,0.94,0.49077954735959767,3.0,0.0024630541871921183,3.0,0.0,0.0,1.0,,0.9975369458128078,0.002460354585956356,0.00385862909894351,0.0017406951677366137,0.00385862909894351,0.6167352537722908,0.004095403345421086,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,fixed_0.5,0.5
0.6,1462,974,0.92,0.3889354568315172,4.0,0.0027359781121751026,4.0,0.0,0.0,1.0,,0.9972640218878249,0.0027349210971779705,0.004503615756239487,0.0022288829753259465,0.004503615756239487,0.6112825788751715,0.004864711819621859,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,fixed_0.5,0.5
0.7,1706,730,0.86,0.287929589270746,7.0,0.004103165298944901,7.0,0.0,0.0,1.0,,0.9958968347010551,0.004077614968207457,0.0034913248147767427,0.001890681504958679,0.0034913248147767427,0.7109223913226267,0.0351838455183546,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,fixed_0.5,0.5
0.8,1949,487,0.78,0.18776194467728416,11.0,0.005643919958953309,11.0,0.0,0.0,1.0,,0.9943560800410467,0.005591019295783237,0.0037061190250553783,0.00189429390129025,0.0037061190250553783,0.7360446570972887,0.015235087651826603,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,fixed_0.5,0.5
0.9,2193,243,0.64,0.0884325230511316,18.0,0.008207934336525308,18.0,0.0,0.0,1.0,,0.9917920656634747,0.008082320552411967,0.004107518056836497,0.0023812266199170484,0.004107518056836497,0.7703448275862069,0.02629676258175285,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,fixed_0.5,0.5
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,47.0,2.0,0.06,0.9991617770326907,0.6,0.9806663924310983,0.018426286359608645,0.005729940808408745,0.005397882587803996,0.005729940808408745,0.8699497066219615,0.21439918802567356,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,offset,fixed_0.5,0.5
0.5,1218,1218,0.94,0.49077954735959767,3.0,0.0024630541871921183,3.0,0.0,0.0,1.0,,0.9975369458128078,0.0024723416979007466,0.004506560780753325,0.004464748505906665,0.004506560780753325,0.7695473251028807,0.007018716577540107,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,youden_validation,0.05648200586438179
0.6,1462,974,0.94,0.38851634534786256,3.0,0.002051983584131327,3.0,0.0,0.0,1.0,,0.9979480164158687,0.002089577496580418,0.005946853623321604,0.005946854505275163,0.005946853623321604,0.6408498971898561,0.003633727741330834,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,youden_validation,0.05648200586438179
0.7,1706,730,0.84,0.28834870075440067,8.0,0.004689331770222743,7.0,0.0,0.125,1.0,1.0,0.9958944281524926,0.0041481959584109855,0.005304120121941905,0.005433442876843467,0.005304120121941905,0.811763839811543,0.18068106473585877,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,youden_validation,0.05648200586438179
0.8,1949,487,0.76,0.1881810561609388,12.0,0.0061570035915854285,11.0,0.0,0.08333333333333333,1.0,1.0,0.99435318275154,0.005659708612060565,0.006053136491654905,0.005778055443113555,0.006053136491654905,0.7967217346411978,0.10479337204483134,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,youden_validation,0.05648200586438179
0.9,2193,243,0.46,0.09220452640402348,27.0,0.012311901504787962,18.0,39.0,0.3333333333333333,0.981994459833795,0.1875,0.9916083916083916,0.010888447281779528,0.006310972354743872,0.0076412646302921935,0.006310972354743872,0.8634109640573168,0.24434822812418722,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,youden_validation,0.05648200586438179
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,18.0,226.0,0.64,0.9052808046940486,0.12403100775193798,0.9917355371900827,0.018249314331397166,0.006078328872871798,0.006541876509259585,0.006078328872871798,0.8760100586756077,0.20041565817628854,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,youden_validation,0.05648200586438179
0.5,1218,1218,0.94,0.49077954735959767,3.0,0.0024630541871921183,3.0,0.0,0.0,1.0,,0.9975369458128078,0.0024723416979007466,0.004506560780753325,0.004464748505906665,0.004506560780753325,0.7695473251028807,0.007018716577540107,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,fixed_0.5,0.5
0.6,1462,974,0.94,0.38851634534786256,3.0,0.002051983584131327,3.0,0.0,0.0,1.0,,0.9979480164158687,0.002089577496580418,0.005946853576819177,0.005946854505275163,0.005946853576819177,0.6408498971898561,0.003633727741330834,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,fixed_0.5,0.5
0.7,1706,730,0.86,0.287929589270746,7.0,0.004103165298944901,7.0,0.0,0.0,1.0,,0.9958968347010551,0.0040917073380146605,0.005262985574556482,0.005262985646480133,0.005262985574556482,0.7844109980660893,0.04164981830133276,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,fixed_0.5,0.5
0.8,1949,487,0.78,0.18776194467728416,11.0,0.005643919958953309,11.0,0.0,0.0,1.0,,0.9943560800410467,0.005610514614195984,0.006228168708716198,0.005633849733288837,0.006228168708716198,0.7778403227319636,0.017878888161506522,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,fixed_0.5,0.5
0.9,2193,243,0.62,0.08885163453478626,19.0,0.008663930688554491,19.0,0.0,0.0,1.0,,0.9913360693114455,0.008509636235367069,0.005915230753964489,0.005915230381732736,0.005915230753964489,0.8051130586355494,0.0839543470855543,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,fixed_0.5,0.5
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,49.0,0.0,0.02,1.0,1.0,0.9798767967145791,0.018249314331397166,0.006078330365434742,0.006541876374684238,0.006078330365434742,0.8760100586756077,0.20041565817628854,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,platt,fixed_0.5,0.5
0.5,1218,1218,0.94,0.49077954735959767,3.0,0.0024630541871921183,3.0,0.0,0.0,1.0,,0.9975369458128078,0.00245617333158655,0.0036739779871197233,4.963208393657121e-06,0.0036739779871197233,0.6419753086419753,0.0045728789790748636,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,youden_validation,0.03433918207883835
0.6,1462,974,0.92,0.3889354568315172,4.0,0.0027359781121751026,4.0,0.0,0.0,1.0,,0.9972640218878249,0.0027288235673498962,0.0035824349399534387,0.00028215546292162386,0.0035824349399534387,0.6176268861454046,0.0045611350977687055,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,youden_validation,0.03433918207883835
0.7,1706,730,0.88,0.2875104777870914,6.0,0.0035169988276670576,5.0,0.0,0.16666666666666666,1.0,1.0,0.9970674486803519,0.002969706317071172,0.002618820778670713,0.0009976373305751703,0.002618820778670713,0.6797058823529412,0.1752106977894341,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,youden_validation,0.03433918207883835
0.8,1949,487,0.74,0.18860016764459347,13.0,0.006670087224217547,12.0,1.0,0.07692307692307693,0.9994834710743802,0.5,0.9938366718027735,0.006252549246313108,0.00407577818193893,0.0016796139411517385,0.00407577818193893,0.8028051493960585,0.12721460466502651,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,youden_validation,0.03433918207883835
0.9,2193,243,0.4,0.09346186085498742,30.0,0.013679890560875513,17.0,60.0,0.43333333333333335,0.9722607489597781,0.1780821917808219,0.9919811320754717,0.012006761499137219,0.0041729824771876145,0.004610272074297471,0.0041729824771876145,0.8706118045923872,0.238415689050209,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,youden_validation,0.03433918207883835
1.0,2436,0,0.0,0.0,50.0,0.020525451559934318,17.0,260.0,0.66,0.8910310142497905,0.11262798634812286,0.9920671955202987,0.018261562427261454,0.0036048854555749623,0.004883258050683831,0.0036048854555749623,0.8740737636211232,0.19900113339202533,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,youden_validation,0.03433918207883835
0.5,1218,1218,0.94,0.49077954735959767,3.0,0.0024630541871921183,3.0,0.0,0.0,1.0,,0.9975369458128078,0.00245617333158655,0.0036739779871197233,4.963208393657121e-06,0.0036739779871197233,0.6419753086419753,0.0045728789790748636,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,fixed_0.5,0.5
0.6,1462,974,0.92,0.3889354568315172,4.0,0.0027359781121751026,4.0,0.0,0.0,1.0,,0.9972640218878249,0.0027288235673498962,0.0035824349399534387,0.00028215546292162386,0.0035824349399534387,0.6176268861454046,0.0045611350977687055,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,fixed_0.5,0.5
0.7,1706,730,0.9,0.28709136630343673,5.0,0.0029308323563892145,5.0,0.0,0.0,1.0,,0.9970691676436108,0.0029242813756900554,0.0027880018792887065,0.0008402524700504045,0.0027880018792887065,0.6152851263962374,0.006311667084577525,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,fixed_0.5,0.5
0.8,1949,487,0.76,0.1881810561609388,12.0,0.0061570035915854285,12.0,0.0,0.0,1.0,,0.9938429964084146,0.006071122844807668,0.004184971183689915,0.0012491161625864814,0.004184971183689915,0.7859662708655998,0.04074561529215835,densenet121,weighted_bce,ensemble,Pneumonia,T3_2017,analytic_weight,fixed_0.5,0.5
